id,rating,note,user
8971,4.5,"Caramel, toasted honey, white chocolate, almond, walnut, pistacho, toffee, pungent on the nose. Well balanced alcohol upholding the natural sweetness of the wine. This is balanced with a coffee bitterness of the long and juicy finish. ",David Zeng
8971,4.5,"(1980 Colheita)  Upfront forward nose. Elegant smell of raisin, figs and nuts. Velvet Soft mouthfeel. Sweet Vanilla flavours and apricot/fig/date  and a mouthwatering sensation. Astonishing lively at the age of 35 years. Lovely balanced. (was lucky to find at a restaurant serving it at 5 EUR by the glass.) Mega bargin.... Great Long after taste.",Per Storm (Onkel P.)
8971,4.5,"93/100 Wonderful Tawny Port. Notes of honey, toffee, coffee, dried apricot, and almonds. Full and silky in bodied with high acidity and a long creamy finish. Great value for money as far as Ports go.",Dr. Matthew Horkey
8971,4.5,"Excellent - blackcurrant, chocolate and leather - not too sweet",Iain
8971,4.5,"Gorgeous Colheita port from Niepoort, one of Portugal's most impressive producers. Pale, bright and tawny, with the green rim of long barrel ageing. Nose of dried fruit, old wood and spice. The palate starts soft and sweet, with a tangy, spicy finish. Decadent, bold and complex. Raisin, date, dried cherry, citrus peel, cinnamon and nutmeg, walnut and brown sugar. The big flavours carry the alcohol well and it has a lovely combination of intensity and balance. Very moreish, too good for a Wednesday evening!",DF
8971,5.0,"Just as great as the 1962, but this bottle showed more age, and the blackberry jam, tobacco and oaky notes were accompanied by a hefty share of honey/nuts aromas. Balance was sublime and alcohol stood furthest back in line, being overshadowed by the complexity and elegance of this fantastic vintage port. ",Lucas Tijn Jansen
8971,4.0,"20.5%. Opened on New Years. Very nice. Enjoyed over the past few evenings with a variety of holiday goodies. Paired well with mince pie, fruitcake, goat cheese (a surprise) Dubliner Cheese, and peppermint gum drops. Cheers.",! .*. .JAYRCEE. .*. !
8971,4.5,"Trivia: does anyone knows the difference between tawny, ruby, colheita, garrafeira, vintage, crusted, single quinta, lbv? And your favorite?  Great dinner in Alabaster restaurant in Madrid, from Galicia, finished with a colheita Porto.  Brownish tawny color, mid intensity. Nose is very nutty with aromas of dry fruit like figs.Sweet and mineral attack, fullbody sensantion,pleasant and frank palate that stays for long time. Great dinner and great Porto:)",Bruno Mendes
8971,4.5,Hazelnut note with a rich ripe fruit on the palate.  Balance of sweetness and fruit.  On another level compared to most other ports ,Neal is taking you ...Around the World in a Bottle
8971,4.5,"Beautiful, deep glowing amber. Figs, orange peel, hazelnuts, almonds, butter, old wooden floors... Concentrated, graceful and long. Lovely!",Pål Tore Bentsen
1736135,3.5,A good wine for drinking. Fruitier than its “Reserva” sibling.,Karl
1736135,4.5,"Excellent, one of the best brancos I’ve had",Mark W
1736135,4.0,"clean. lovely with ocotopus and squid, Algarve style! ",Charlie Marshall
1736135,3.5,"Lækker, men dog ved at mangle syre.",René Vinding
1736135,3.5,"Very clean, dry, and generally very clean. Not knocking anything out of the park, but VERY drinkable. ",Thomas R
1736135,3.5,"Hints of pineapple, fresh. A nice surprise.",Joao Eanes
1736135,4.0,Fruity light golden color citrus on the nose Fresch ,Lotta Nordström
1736135,4.0,"Easy to drink, good with seafood.",Cameron Jones
1736135,3.5,"Green Paprika, herbs, tropical fruits and hints of pineapple, very smooth and dense",Doc Riesling
1736135,3.5,Peach with smooth ending,Michał Woźniak
1736135,3.0,"Interesting label, but less interesting white wine!  Fruity bouquet with aromas of pear, pineapple, some vegetal hints and a bit alcoholic. On the palate fresh and lively with a zesty acidity and notes of citrus fruit and green pepper. Quite short finish with an interesting sweet aftertaste.  Enjoy it ice-cold and this alcoholic notes in the bouquet will disappear!  All in all not bad!",Gerardo Corleone
1736135,4.0,Light and fruity dry wine. Excellent value when in Algarve. ,Kerry Hallard
1736135,3.0,"At vineyard, light, fruit will be good with fish. Floral aspects...",Tim Illingworth
1736135,4.0,Good easy drinking dry white  ,Mark Piper
1736135,4.0,Liked it a lot. Creamy and smooth,Paula Sobral
1194130,4.5,"A very nice port wine. Smooth, fruity. ",Dmitry Semenenko
1194130,4.5,Great vintage port.,Rodrigo R
1194130,4.5,"Deep red color with violet hints. Elegant rich nose of dark fruit, yellow raisins and oaky spices. This on is excelent now and probably better in 20 years!",Per Eugen K
1194130,4.5,"It’s so nice to get glass or max 2 of this incredible Porto that flows smoothly via your mouth leaving abundant bouquet of very gentle sweetness that provokes to take in more of it although be careful, you might be loosing coordination and life might become too sweet! ",Algis Pereckas
1194130,4.5,"A great port that will most likely keep improving with age, although it tastes great now. Well balanced with notes of dried fruit (cherry and plum)",Luke Knight
1194130,4.5,"Inky purple. Clean, highly aromatic with  raisin, black fruit, walnut, orange zest, mincemeat. Sweet, high acidity, medium tannins, full body and long finish. Palate confirms the nose. Decanter FWE. ",Marcos Iglesias
1194130,4.0,"Red fortified wine for ageing. Because of very dense, velvety tannins, which still a bit dominate in the mouth together with fine sweetnes. cherries, some dried fruits in the nose. After 10 year in bottle shows too little note of maturity. Ready to drink but will improve from ageing further 15-25 years. Gaining complexity and softening texture.",Arunas Starkus
1194130,4.5," Incredibly concentrated, raisin, dark fruit, but with a later beam of acidity. Spectacular, but way too young. ",Mitchell Miller
1194130,4.5,Nice roundness with hints of plums,Philippe Carmant
1194130,4.5,Vinhos de Portugal @ CasaShopping 02jun2019,Rodrigo Fonseca
1194130,4.0,Very nice port from a smaller port house ,Southern Wine Boy
1194130,5.0,"High complexity and elegance, vivid fruit character, cassis, chocolate, nuts, strong leathery note",Anderson Shiga
1194130,4.0,"93 rating vintage port! This is a very young vintage considering the concentrated fruit, high acidity and full sweetness but wow so elegant. This vintage port is sweet and savoury with salt celery notes, plum, blueberry, tobacco, licorice and raisins.",Michael Sander
1194130,3.5,The grape flavour is very special. Like violet and condense black fruit. It is still alive after opened for one day! ,Jason Lau
1194130,5.0,"Very sweet, with a grapey, plummy-note at first and a smokey-ish, wooden-note finish. ",Liam Czapla
1718756,4.0,Splendid balance of fruit and spice with low residue of pine. ,Mads Brønden Wijngaard
1718756,3.5,"I like! Good and round. Easy with some fruit and a nice smell. Deep red color, almost black.  Don't like the corkscrew. It insist on drinking it all in one day. ",Monsieur pûperdoux
1718756,3.5,Not too sweet and Nice notes of dry raisin ,Morten
1718756,4.0,"Thick, sweet, sweet dried plums and blackberries. ",Mr. Whiite
1718756,4.0,Very smooth but with a lot of Port wine flavor..,Daniel Adolfsson
1718756,3.5,"Vinous, plum and dates with velvety texture.",Stephan
1718756,3.5,Note bad.  Some nice notes of bread.,Aleksey Lisenkov
1718756,4.0,"Good wine, just a bit sweeter than I expected.. 🙌",Davit Tsaturyan
1718756,4.0," Dry smooth. Raisins, nice level of fruit. ",Paul Bath
1718756,4.0,I can’t believe what a value!!  Unfiltered goodness!!,ROBERT PETZ
1718756,2.0,Terrible - just terribel. Will use it for some sauces instead of drinking it,Rene.Thomsen
76390,4.5,"Still good, drunk July 2016.",Christopher James White
76390,4.5,"Caramel, dried fruit and fig. Deep ruby color. Balanced. Medium sweet. Long finish",Mika Hanski
76390,4.0,"Almost black in colour. Rich nose with layers of black currant fruit, Xmas spces and dark chocolat. Medium sweet and long lasting taste.",Niels Teglgaard
76390,4.0,Encorpado e acidez marcante. ,Katia Cerf
76390,4.0,"Multi grape port wine from older vintage and still at decent price and with rich notes of cherries, chocolate and oak - and with an interesting “cheesy” hint (kind of sweet cheese). Good acidity and nice, nice.",Jan Schäfer
76390,4.0,"Still good, red colour. Very subtle nose of decaying berries, pepper and mint. Quite sweet with very good acidity and nice tannic reserve. For a so-so house this is a surprisingly good effort in a difficult year. 92p",Rune Lorentzen
76390,4.0,Very nice as a chilled aperitief,Mogens Winther
76390,4.0,"Well balace between fruit and acid. And tanics. Raissin, tobacco and chocolate and hint of caffe. Very well aged in the Bjørklund-cellar.",Britha Stenholm
76390,4.5,Nice glas of tasty and balanced Wine bringing back memories of an good old friend ,Morten
76390,4.0,Typical port but a little less syrupy than I would have expected.  Cork breaking into the bottle didn’t help,Todd C
76390,4.5,"Caramel, raisin, fig, prune, smoke, vanilla.",TJ Cole
76390,4.5,Again a really very fine vintage port in all senses. ,Alexander Overdiep
76390,4.0,"Interesting notes of violet, cherry, mushrooms, forest, nuts.",Arthur Romanenko
76390,5.0,Excelente vinho do Porto!!! Viva Portugal!!,Beto Begliomini
76390,3.5,"A good port, dkr. 99,-, fine buy. Need some power, a lot of sugar/sweetness,",Kim Nørgaard Poulsen
1165500,4.0,"Intense and limpid ruby red color . Aromas of blackberry  jelly, caramelized orange peel and dark chocolate with a touch of dried figs and dark raspberries . On the palace ripe dark berry fruits with great aromatic complexity,well structured and pure. This is the perfect partner for blue cheese or dark chocolate desserts.",Peter Hess
1165500,4.0,Nice fruity and full bodies portwine with a great baance between sweetness and fruityness.,Justus Kloeker
1165500,4.0,"[Tecedeiras Port 2/3] Juicy nose with ripe prune and brown raisins followed by a palate with beautiful acidity, fine tannines, heartwarming sweetness and some caramel. 3.9",Frederic Knockaert
1165500,4.0,"PORT TOP DOG - March 2015.  Touriga Nacional, Tinta Roriz, Tinta Amarela and Tinto Cão - just a few of the deep, dark and delicious Portuguese grape varieties to be found in port. At 20% alcohol, this is a powerhouse, with fortunately enough body, complexity, flavour intensity and acidity to pull it off. Delicious aromas and flavours of cuberdon candy, vanilla, liquorice, black cherry, orange peel, caramel and velvety violets, supported by smooth, ripe tannins. Can be drunk now or for several years to come.",Kristel Balcaen
1165500,4.0,"3,8⭐️ is there a new wind blowing through Porto land? In the last port wines I tasted, it seems like the sweetness is tamed a bit. A “nouvelle vague”? Anyway: red fruit, sultanas, burnt caramel,... nice viscosity and mouthfeel, a true quality product.",Koen Danhieux
1165500,3.5,"Dark fruit and chocolate aromas. Half sweet, full body and medium finish.",Peter Arijs
1165500,4.0,Vet enjoyable. Claridges desert wine pairing #7.,Kev the Wine
1165500,4.0,"Very nice. Intensive, bright attack. Lots of gross. Some Cherry. Long finish. Nice.",Aleksey Lisenkov
1165500,4.0,Deveria ter sido classificado como Vintage.,Rene W
1165500,5.0,Celebrating my son's birth. Best wine I've ever had!!!,Fernando Kfouri
1235970,4.0,"What a nice rosė, pure 100% PN cuvėe brut with never ending, fine bubbles consistently wiggling pinky surface! Subtle nose of forest strawberry, apricot, croissant, crashed stones. Minerally shaking, super dry palate, balanced acidity. Rejuvenating, fresh, long aftertaste.  This Czar deserves a kingdom on 1/1/2021. Truly recommended. Bold 4.",Gintaras P.
1235970,4.0,"N: strawberries, apricot, brioche  P: small bubbles, dry, medium minerality  T: strawberries, red currants, apricot, brioche F: medium long, consistent ",Santtu Pulli
1235970,4.5,Another interesting. A Spumante rose made out of Pinot noir grape. ,Francisco Arredondo
1235970,4.5,"(4,5) Hugely surprising rosé Sparkling from Portugal. 100% rosé. This easily beats some stellar Champagne. Smell of toast and croissants. Taste has raisins, mushrooms, hay, straw, blackcurrant, amarena, sultanas, green herbs. Delicate mousse. Intense flavours. Nicely dry. Almost like it has dried grapes in its concentrated flavours. Long finish. @Perswijn Select",Jesper Moonen
1235970,4.0,A fine pinot... Nothing to envy to pinot champagne.,Angel Prieto
1235970,3.5,"Top of the line bubbles at Murganheira with 100% PN and 5 years on lees. Earthy nose with red berry and red apple followed by a palate with pronounced, slightly tart acidity, blood grapefruit and more red berry before the bit hard finish. 3.6",Frederic Knockaert
1235970,4.5, strawberry red currant minerals apricot,Agathe S
1235970,3.0,"The mousse is a bit too aggressive in my opinion. Nice breaddy notes accompanying strawberry aromas. Good, not impressive though. Paired with a friend gras and a pear jelly, excellent match.",Adrian Mizzi
