,id,note
1499,8255054,"Shy nose but very interesting bouquet which bursts in the palate, showing good array of fruit notes and an underlying minerality. Great depth of intensity and a profile which feels unique and distinct. Very good quality. Not for bottle ageing. Pale lemon colour Nose: med intensity Palate: dry, med acidity, med alcohol, med body, med+ intensity, med+ finish Lemon, nectarine, green apple, flint, chalk, peach, tangerine, apricot, pear, almond, nutmeg"
1500,8255054,"3.8 Wine and Spirits Kiev  50% arinto, 50% antão vaz.  dried fruit, fresh, mineral, cedar, a whiff of fresh hazelnut, exotic fruit on the nose,  fermented apple, lemon, lemon zest on the palate, balanced, nice aftertaste with grapefruit pith"
1501,8255054,"A blend of 50% Arinto and 50% Antão Vaz from Portugal, produced by Casa Clara, a world-class winemaking project in the heart of Alentejo. Harmonious, full bodied, quite elegant, refreshing and mineral wine with medium length finish and notes of orange zest, lemon, grapefruit, chamomile, pineapple, hints of honey, butter and hazelnut."
1502,1245309,"Brick red color, red fruit, dried fruit, oak on the nose, palate: red fruit, leather, oak, fantastic to deer, and a great surprise. "
1503,1245309,"90-91p Medium- density, prunes. Mushrooms, dried fruits, resin, red berries. Medium- body. Wild berries, iron filings. A bit on the soft side, but ample, fine grained tannins."
1504,1245309,"Ruby red with garnet rim. Blackberry, blackcurrant, dried fruit, and mushroom. Fresh acidity, minerals, oak, tobacco, leather, mushroom and forest floor, ripe tannins. Long aftertaste and nice balance. 90 "
1505,1245309,"Lovely colour, brick red. God fruitiness despite the age, festy on the nose.   Paired with deer steak and sweet potato "
1506,1245309,"Brick red color, nose of red fruit, earthy, taste of red fruit, strawberry, leather, oak. Nice tannins. Yum!"
1507,1245309,"Dekantert i to timer. Litt fruktig, utviklede tanniner og ok struktur. Murstein farget. Oak vanilla leather, dried fruit cherry red fruit raisin "
1508,1245309,"leather earthy dried fruit cedar  Reminded me of an bordeaux wine, but it was more lighter in mouth"
1509,1245309,Medium tannin at the end
1510,1245309, leather earthy dried fruit oak tobacco
1511,1245309,Rustic yet savoury.
1512,1245309, dried fruit red fruit leather forest floor
1513,1245309,"Still interesting. Still smooth and well developed. Ripe dark fruits, leather, tobacco and cedar. "
1514,1245309,"Dark berries, and a hint of citrus!"
1515,1245309,"Aroma bomb of leather, tobacco and blackcurrant with earthy tones, mushroom and hints of stable. Ripe black fruit on the palate. Medium bold/soft+ and bone dry. High acidity. Long finish. Lacks some more fruit and concentration to reach top score. "
1516,1245309,"Brick red color, dried fruit, oak, tobacco. "
1517,1245309,Leather and dry leaves. Garnet and medium intensity. Balanced and long fonish. Age worthy.
1518,1245309,"Unique flavor. Great wine, made near sand sea. Because of that, a salt flavor emerges from this superb liquor.  Very pleasant, persistent and difficult stop drinking.   Really loving.   The filoxera did not reach this region, 'cause it is near to the sea shore. "
1519,1245309,Wonderful on the nose! Raisins wallnut  A sweet smell reminds me of Port wine. On the mouth it is smooth still a great acidity. There is still some fresh red fruit. A very special wine
1520,1245309," leather tobacco red cherry dried fruit  Interesting to see how this develops the next decade or two. Not much more wine coming from this cooperative, given the urban development project. "
1521,1245309,"Informal mixed bag red wine tasting. Not enough time for detailed tasting notes.  Very good. Colares wine is always a treat to taste. This still has loads of generous fruit left. Both red and dark fruit, ripe red fruit dominates. Ripe tannins, moderate+ grip. Good acidity. Long finish. Colares is a food wine for me stews and meat of lamb. "
1522,1245309,"Rustic, ripe dark berries followed by an oaky and tobacco-like experience. Very long and developing taste. Exciting grape. "
1523,1245309,"Part of the wine pairing @ Euskalduna Studio, Porto, Portugal."
1524,1245309,"Chilled then decanted, served with beef ribs. Excellent pairing. Dry and tart, but solid and just tannic enough. Great selection from Tail Up Goat’s cellar. Thanks Ali!"
1525,1245309,"Deep red, brick edge. Dry and balanced. Nice aromas leather, sour cherries, hay. "
1526,1245309,"Pale ruby in color with a developing medium intensity nose. Red cherry, leather, tobacco, raspberry, cranberry, dried herbs, rosemary, thyme. Dry, high acidity, medium tannins, medium bodied, medium alcohol and medium intensity on the body. Grippy, leather, tobacco, red cherry, baking spice, tobacco, dried herbs. Very good quality of wine. Can drink now, suitable for further aging."
1527,1245309,"I was very pleasantly surprised with this wine. The first thing that pops up are roses, not usually what comes first in the attack. Then it’s complimented with raspberries, potpourri, forest floor. "
1528,1245309,"19 years old and still alive 😛 Fine colour with a brown brake. Bouquet of leather, liqurice and little of tar. Taste with tannins, still. "
1529,1245309,"Brick red color, red fruit, dried fruit, oak on the nose, palate: red fruit, leather, oak, fantastic to deer, and a great surprise. "
1530,1245309,90 points — Very concentrated red berries. Light medium finish. 
1531,1245309,This is really something special. Find it and buy it if you can. 
1532,1176869,"Not a typical Douro white profile.  Fernão Pires changes things to more chemical,  grass, paprika thing. Love it. "
1533,1176869,Good with seafood!!!
1534,1176869,Cracking white for the price very easy drinking
1535,1176869,The best buy of the douro wines
1536,1176869," Very good value for money, very fruity"
1537,1176869,"Above average, a very nice wine from the Douro region. "
1538,1176869,"Soft, sweet peach apricot vanilla notes Not acidic, very drinkable, even at room temperature."
1539,1176869,"surprise, a good one. Light yellow color with greenish hue. Med intensity citrusy/saline nose, med body, med+ intensity, fruity taste of lemon, lime and grapefruit, Med(+) length finish, honey melon, pineapple and citrus again plus spicy white pepper . offDry, Med+ acidity. Hint of creaminess probably from lees, and bit of toast from used oak most likely, very good wine, especially for the price (less than 5 euro???).  Looks like we love Northern Portuguese whites, average score 3,9 in “My wines”, cheers 🥂 "
1540,1176869,"Heavy, mellow and fruity Portuguese white.  Citrus, melon, apple, petroleum, toast, almonds and butter.  A shorter finish than expected.  Belo. Saude. 👍"
1541,1176869,"Peach, apricot and apple. Crisp an fresh wine, perfect on a sunny day with grilled chicken and ananas salsa!"
1542,1176869,Black currents and a deep purple lend this wine an everyday drinkability. A perfect amount of tannins make it a warm friend on a solitary night.
1543,1176869,"This is incredibly good white, though in Portugal you won’t pay much for it. It’s a classy example of what white wines from this country can do.   Has a suggestion of Chardonnay, prominent flavours are vanilla, melon and peach, with a little oak pleasantly integrated. The Malvasia (a grape I like a lot) is very welcome in the blend. Highly recommend."
1544,1176869,"Another one tried in Taverna Do Doutur in Porto. Stone, lime and green apple in nose. Peach, lemon and melon in mouth.  Good with grilled octopus. 🐙🇵🇹🍋"
1545,1176869,Very Very smooth
1546,1176869,"I had the red. smooth and warm, friendly to the palate, excellent velvety after taste"
1547,7701643,"Vey unusual Portuguese Syrah. Really nice, fruity, full of flavors. An explosion in the mouth! 4,2"
1548,7701643,"Fruity, well balanced …2018 is best vintage   Bought via wines & co / shop at hotel"
1549,1644720,"Dry, intense red fruits and blackberries aromas, oaky notes, spicy but sweet aftertaste, rounded, and long aftertaste"
1550,1644720,"A very elegant wine, blueberries, violets, light toast. Nice wine"
1551,1644720,"Getting better and better. Enjoyed this vintage in 2018 and liked it then and now 3 years later even more. Solid mature body with a lot of fruit, acid and good tannins all in great balance. Black fruit, blackberry, chocolate, tobacco. Oak. Really a goid wine in a reasonable price range."
1552,1644720,"Dark fruits, cherries and plums. Almost like a Douro wine, slightly overpriced."
1553,1644720,"Lovely smell, 18 euros a bottle from distributor ! Buy!"
1554,1644720,Nice and dry with some fruit - simple nose - deep red color...excellent value 
1555,1644720,Powerful. Full bodied.lots of oak/ Vanilla.
1556,1644720,"Good, fruity & full bodied. 14.5%. Excellent"
1557,1644720,Dry and with a very warming aftertaste
1558,1644720,Full and round body with very soft tannins. Ripe fruit all around in a very harmonious way. sweetness and acidity are nicely integrated.
1559,1644720,Very fruity: cherry and plum 
1560,1644720,"Good structure, aromatic, round, smooth."
1561,1644720,"Dark cherry, some vanila and mint. Quite woody, can feel young wine in it. Good for tapas, jamon, med hard cheese."
1562,1644720,"Intense, plum and wood. Good concentration and intensity. Can be stored for some years. Wun a Grand Gold medal - and well deserved. Fantastic with  steak/red meat."
1563,1644720,"Young , fruity but strong body, will envolve well in the bottle"
1564,4928040,"Beautiful dry rose: raspberry, red currant and mango "
1565,4928040,"Soft&round, entry level rosė, monovariatal Syrah from a legendary winery. L: salmon color, med.viscous, leggy at abv.13%. N: red fruit dominates. Notes of rose petal, citrus, mineral touch. P: med.bodied, fruity, moderate acidity, mineral dryiness, balanced sweetiness. Med.long, little spicy aftertaste. Nice quaffer, simple but no way boring table wine: pastas, braised chicken fit well. Ok with pork BBQs. Rosė event opener yesterday. 3,5 points. "
1566,4928040,"crystalline blush pink color. Ripe strawberries aroma. In the mouth is round, smooth and textured. Fresh aftertaste "
